open,high,low,close,volume,time,oi,time_str
25311.599609375,25312.44921875,25309.25,25309.25,0,2024-09-02 09:15:00,0,2024-09-02T09:15:00+05:30
25309.599609375,25309.900390625,25301.900390625,25303.69921875,0,2024-09-02 09:15:05,0,2024-09-02T09:15:05+05:30
25305.349609375,25305.349609375,25297.900390625,25304.150390625,0,2024-09-02 09:15:10,0,2024-09-02T09:15:10+05:30
25302.400390625,25303.05078125,25295.099609375,25295.099609375,0,2024-09-02 09:15:15,0,2024-09-02T09:15:15+05:30
25296.5,25301.900390625,25296.0,25301.0,0,2024-09-02 09:15:20,0,2024-09-02T09:15:20+05:30
25298.849609375,25298.849609375,25296.25,25296.75,0,2024-09-02 09:15:25,0,2024-09-02T09:15:25+05:30
25299.25,25299.94921875,25297.150390625,25298.5,0,2024-09-02 09:15:30,0,2024-09-02T09:15:30+05:30
25296.80078125,25298.55078125,25293.05078125,25298.55078125,0,2024-09-02 09:15:35,0,2024-09-02T09:15:35+05:30
25297.80078125,25301.349609375,25297.25,25301.349609375,0,2024-09-02 09:15:40,0,2024-09-02T09:15:40+05:30
25302.05078125,25306.75,25299.94921875,25306.25,0,2024-09-02 09:15:45,0,2024-09-02T09:15:45+05:30
25305.349609375,25307.5,25303.150390625,25303.150390625,0,2024-09-02 09:15:50,0,2024-09-02T09:15:50+05:30
25306.19921875,25309.05078125,25305.55078125,25306.94921875,0,2024-09-02 09:15:55,0,2024-09-02T09:15:55+05:30
25306.19921875,25313.349609375,25301.19921875,25308.5,0,2024-09-02 09:16:00,0,2024-09-02T09:16:00+05:30
25309.400390625,25309.400390625,25304.349609375,25306.099609375,0,2024-09-02 09:16:05,0,2024-09-02T09:16:05+05:30
25302.849609375,25308.19921875,25302.849609375,25306.25,0,2024-09-02 09:16:10,0,2024-09-02T09:16:10+05:30
25303.0,25308.19921875,25301.55078125,25303.80078125,0,2024-09-02 09:16:15,0,2024-09-02T09:16:15+05:30
25301.75,25301.75,25296.19921875,25298.599609375,0,2024-09-02 09:16:20,0,2024-09-02T09:16:20+05:30
25298.55078125,25298.55078125,25295.0,25297.150390625,0,2024-09-02 09:16:25,0,2024-09-02T09:16:25+05:30
25297.599609375,25297.80078125,25294.599609375,25294.599609375,0,2024-09-02 09:16:30,0,2024-09-02T09:16:30+05:30
25295.099609375,25299.05078125,25293.69921875,25299.05078125,0,2024-09-02 09:16:35,0,2024-09-02T09:16:35+05:30
25300.75,25301.75,25296.30078125,25301.05078125,0,2024-09-02 09:16:40,0,2024-09-02T09:16:40+05:30
25300.94921875,25301.05078125,25294.599609375,25300.900390625,0,2024-09-02 09:16:45,0,2024-09-02T09:16:45+05:30
25300.349609375,25303.150390625,25299.5,25301.75,0,2024-09-02 09:16:50,0,2024-09-02T09:16:50+05:30
25302.0,25303.5,25295.0,25303.5,0,2024-09-02 09:16:55,0,2024-09-02T09:16:55+05:30
25302.349609375,25305.94921875,25301.400390625,25304.900390625,0,2024-09-02 09:17:00,0,2024-09-02T09:17:00+05:30
25303.25,25303.25,25296.349609375,25299.94921875,0,2024-09-02 09:17:05,0,2024-09-02T09:17:05+05:30
25302.849609375,25304.5,25301.849609375,25303.5,0,2024-09-02 09:17:10,0,2024-09-02T09:17:10+05:30
25303.69921875,25303.69921875,25300.25,25302.5,0,2024-09-02 09:17:15,0,2024-09-02T09:17:15+05:30
25301.150390625,25302.349609375,25299.0,25299.400390625,0,2024-09-02 09:17:20,0,2024-09-02T09:17:20+05:30
25299.25,25300.44921875,25297.849609375,25299.650390625,0,2024-09-02 09:17:25,0,2024-09-02T09:17:25+05:30
25300.599609375,25303.0,25298.05078125,25300.30078125,0,2024-09-02 09:17:30,0,2024-09-02T09:17:30+05:30
25300.099609375,25301.80078125,25297.44921875,25299.849609375,0,2024-09-02 09:17:35,0,2024-09-02T09:17:35+05:30
25299.05078125,25304.05078125,25299.05078125,25303.55078125,0,2024-09-02 09:17:40,0,2024-09-02T09:17:40+05:30
25305.849609375,25305.849609375,25299.44921875,25300.849609375,0,2024-09-02 09:17:45,0,2024-09-02T09:17:45+05:30
