open,high,low,close,volume,time,oi,time_str
3001.9,3007.7,3001.9,3001.95,25896,2024-09-04 09:15:00,0,2024-09-04T09:15:00+05:30
3002.65,3004.7,3001.9,3003.35,9864,2024-09-04 09:15:05,0,2024-09-04T09:15:05+05:30
3006.35,3007.8,3006.0,3006.65,12285,2024-09-04 09:15:10,0,2024-09-04T09:15:10+05:30
3007.75,3009.0,3007.05,3009.0,13698,2024-09-04 09:15:15,0,2024-09-04T09:15:15+05:30
3009.0,3009.0,3008.0,3009.0,13089,2024-09-04 09:15:20,0,2024-09-04T09:15:20+05:30
3009.0,3010.0,3008.5,3010.0,7552,2024-09-04 09:15:25,0,2024-09-04T09:15:25+05:30
3009.45,3009.45,3005.4,3005.4,6630,2024-09-04 09:15:30,0,2024-09-04T09:15:30+05:30
3005.1,3005.1,3004.55,3004.55,8443,2024-09-04 09:15:35,0,2024-09-04T09:15:35+05:30
3004.3,3004.3,3001.65,3001.8,9276,2024-09-04 09:15:40,0,2024-09-04T09:15:40+05:30
3002.1,3003.1,3001.4,3002.85,6229,2024-09-04 09:15:45,0,2024-09-04T09:15:45+05:30
3002.05,3002.6,3001.8,3002.6,9241,2024-09-04 09:15:50,0,2024-09-04T09:15:50+05:30
3002.5,3002.8,3000.4,3001.55,8088,2024-09-04 09:15:55,0,2024-09-04T09:15:55+05:30
3001.85,3001.85,3000.2,3000.2,19959,2024-09-04 09:16:00,0,2024-09-04T09:16:00+05:30
3000.2,3002.05,3000.0,3000.65,16748,2024-09-04 09:16:05,0,2024-09-04T09:16:05+05:30
3000.0,3001.0,3000.0,3000.9,9238,2024-09-04 09:16:10,0,2024-09-04T09:16:10+05:30
3000.65,3001.55,3000.65,3001.55,4795,2024-09-04 09:16:15,0,2024-09-04T09:16:15+05:30
3003.15,3003.35,3001.55,3003.35,2707,2024-09-04 09:16:20,0,2024-09-04T09:16:20+05:30
3002.4,3004.4,3002.4,3004.4,1148,2024-09-04 09:16:25,0,2024-09-04T09:16:25+05:30
3005.0,3005.25,3003.7,3005.25,2563,2024-09-04 09:16:30,0,2024-09-04T09:16:30+05:30
3005.05,3005.4,3005.05,3005.35,1648,2024-09-04 09:16:35,0,2024-09-04T09:16:35+05:30
3005.35,3005.55,3005.2,3005.2,2814,2024-09-04 09:16:40,0,2024-09-04T09:16:40+05:30
3005.8,3006.1,3005.8,3006.1,1579,2024-09-04 09:16:45,0,2024-09-04T09:16:45+05:30
3006.4,3006.4,3006.0,3006.4,1072,2024-09-04 09:16:50,0,2024-09-04T09:16:50+05:30
3007.55,3008.2,3007.1,3007.1,1710,2024-09-04 09:16:55,0,2024-09-04T09:16:55+05:30
3007.1,3007.5,3007.1,3007.45,5137,2024-09-04 09:17:00,0,2024-09-04T09:17:00+05:30
3007.5,3008.6,3007.5,3007.55,8841,2024-09-04 09:17:05,0,2024-09-04T09:17:05+05:30
3007.75,3009.5,3007.75,3009.5,5262,2024-09-04 09:17:10,0,2024-09-04T09:17:10+05:30
3009.5,3009.95,3009.0,3009.95,2030,2024-09-04 09:17:15,0,2024-09-04T09:17:15+05:30
3010.0,3010.1,3009.9,3010.0,12156,2024-09-04 09:17:20,0,2024-09-04T09:17:20+05:30
3010.85,3010.85,3009.0,3009.0,13966,2024-09-04 09:17:25,0,2024-09-04T09:17:25+05:30
3008.85,3009.8,3008.15,3009.8,3314,2024-09-04 09:17:30,0,2024-09-04T09:17:30+05:30
3011.35,3011.7,3010.85,3010.85,2029,2024-09-04 09:17:35,0,2024-09-04T09:17:35+05:30
3011.0,3012.5,3011.0,3011.15,3278,2024-09-04 09:17:40,0,2024-09-04T09:17:40+05:30
3011.8,3011.95,3011.15,3011.7,2448,2024-09-04 09:17:45,0,2024-09-04T09:17:45+05:30
3010.85,3011.55,3010.0,3010.0,2251,2024-09-04 09:17:50,0,2024-09-04T09:17:50+05:30
3011.2,3011.2,3010.45,3010.45,3507,2024-09-04 09:17:55,0,2024-09-04T09:17:55+05:30
3010.45,3011.4,3010.05,3011.4,2497,2024-09-04 09:18:00,0,2024-09-04T09:18:00+05:30
3011.4,3011.4,3011.4,3011.4,1586,2024-09-04 09:18:05,0,2024-09-04T09:18:05+05:30
3011.4,3011.4,3010.55,3011.4,1569,2024-09-04 09:18:10,0,2024-09-04T09:18:10+05:30
3010.55,3011.2,3010.55,3011.2,592,2024-09-04 09:18:15,0,2024-09-04T09:18:15+05:30
3011.2,3011.25,3010.7,3011.25,3736,2024-09-04 09:18:20,0,2024-09-04T09:18:20+05:30
3011.4,3011.7,3011.4,3011.6,4925,2024-09-04 09:18:25,0,2024-09-04T09:18:25+05:30
3011.9,3011.9,3011.35,3011.35,3202,2024-09-04 09:18:30,0,2024-09-04T09:18:30+05:30
3011.25,3011.6,3011.05,3011.3,1157,2024-09-04 09:18:35,0,2024-09-04T09:18:35+05:30
3011.25,3011.35,3011.05,3011.1,1890,2024-09-04 09:18:40,0,2024-09-04T09:18:40+05:30
3011.55,3011.55,3010.8,3011.15,7213,2024-09-04 09:18:45,0,2024-09-04T09:18:45+05:30
3011.3,3011.45,3010.5,3011.0,4173,2024-09-04 09:18:50,0,2024-09-04T09:18:50+05:30
3010.95,3010.95,3010.85,3010.85,822,2024-09-04 09:18:55,0,2024-09-04T09:18:55+05:30
3010.6,3011.0,3010.6,3010.95,4285,2024-09-04 09:19:00,0,2024-09-04T09:19:00+05:30
3011.0,3011.05,3010.6,3011.05,2337,2024-09-04 09:19:05,0,2024-09-04T09:19:05+05:30
3011.05,3011.35,3011.05,3011.35,3205,2024-09-04 09:19:10,0,2024-09-04T09:19:10+05:30
3011.35,3012.0,3011.35,3012.0,3181,2024-09-04 09:19:15,0,2024-09-04T09:19:15+05:30
3012.3,3012.3,3011.55,3012.15,705,2024-09-04 09:19:20,0,2024-09-04T09:19:20+05:30
3012.7,3012.95,3012.4,3012.95,1232,2024-09-04 09:19:25,0,2024-09-04T09:19:25+05:30
3013.0,3013.0,3012.4,3012.9,395,2024-09-04 09:19:30,0,2024-09-04T09:19:30+05:30
3012.85,3012.9,3012.4,3012.4,4376,2024-09-04 09:19:35,0,2024-09-04T09:19:35+05:30
3012.7,3012.9,3012.5,3012.5,6930,2024-09-04 09:19:40,0,2024-09-04T09:19:40+05:30
3012.1,3012.5,3012.1,3012.4,2774,2024-09-04 09:19:45,0,2024-09-04T09:19:45+05:30
3012.4,3012.4,3012.35,3012.35,2531,2024-09-04 09:19:50,0,2024-09-04T09:19:50+05:30
3012.4,3012.55,3012.35,3012.55,1157,2024-09-04 09:19:55,0,2024-09-04T09:19:55+05:30
3011.95,3012.05,3011.35,3011.35,6828,2024-09-04 09:20:00,0,2024-09-04T09:20:00+05:30
3010.5,3010.5,3008.4,3009.7,8338,2024-09-04 09:20:05,0,2024-09-04T09:20:05+05:30
3009.45,3009.45,3008.6,3008.6,1867,2024-09-04 09:20:10,0,2024-09-04T09:20:10+05:30
