open,high,low,close,volume,time,oi,time_str
55.8,67.15,55.8,61.6,397000,2024-09-05 09:15:00,6707750,2024-09-05T09:15:00+05:30
61.25,63.85,61.1,63.85,502375,2024-09-05 09:15:05,6707750,2024-09-05T09:15:05+05:30
65.35,65.35,62.1,63.35,476450,2024-09-05 09:15:10,6707750,2024-09-05T09:15:10+05:30
65.0,65.0,63.0,63.0,408275,2024-09-05 09:15:15,6707750,2024-09-05T09:15:15+05:30
62.35,64.3,62.3,64.3,397075,2024-09-05 09:15:20,6707750,2024-09-05T09:15:20+05:30
64.7,65.75,64.6,64.6,418500,2024-09-05 09:15:25,6707750,2024-09-05T09:15:25+05:30
64.65,65.75,64.65,65.75,389700,2024-09-05 09:15:30,6674700,2024-09-05T09:15:30+05:30
64.8,64.8,63.3,63.3,342350,2024-09-05 09:15:35,6674700,2024-09-05T09:15:35+05:30
64.05,64.9,64.05,64.75,338925,2024-09-05 09:15:40,6674700,2024-09-05T09:15:40+05:30
65.15,68.0,65.15,68.0,240075,2024-09-05 09:15:45,6674700,2024-09-05T09:15:45+05:30
67.85,69.4,67.85,68.7,355625,2024-09-05 09:15:50,6674700,2024-09-05T09:15:50+05:30
68.0,68.6,67.05,67.05,315550,2024-09-05 09:15:55,6674700,2024-09-05T09:15:55+05:30
68.0,72.25,68.0,71.0,622275,2024-09-05 09:16:00,6674700,2024-09-05T09:16:00+05:30
71.3,71.5,70.25,70.25,392300,2024-09-05 09:16:05,6674700,2024-09-05T09:16:05+05:30
72.45,72.45,71.4,72.35,287050,2024-09-05 09:16:10,6674700,2024-09-05T09:16:10+05:30
71.6,72.1,71.1,71.7,236275,2024-09-05 09:16:15,6674700,2024-09-05T09:16:15+05:30
72.7,73.2,72.4,72.45,272925,2024-09-05 09:16:20,6674700,2024-09-05T09:16:20+05:30
72.65,72.9,72.2,72.9,200850,2024-09-05 09:16:25,6674700,2024-09-05T09:16:25+05:30
72.4,72.4,71.55,71.55,183125,2024-09-05 09:16:30,6674700,2024-09-05T09:16:30+05:30
71.0,71.0,69.65,70.25,387425,2024-09-05 09:16:35,6674700,2024-09-05T09:16:35+05:30
70.35,72.5,70.35,72.5,172800,2024-09-05 09:16:40,6674700,2024-09-05T09:16:40+05:30
